617, success:False adjE: 1, zeroScore:8687.889084132006, average score:-2.3449139039690414 oV:4.703375179971188 average grad:-0.1548212059632211, step1:-0.016602968154312298 step2:-0.016602968154312298 actualStep:-0.016602968154312298 newV:4.703375179971188
620, success:False adjE: 2, zeroScore:8687.889084132006, average score:-0.0005078363314779214 oV:-2.3074469777845596 average grad:0.003022945840316519, step1:0.0002442767838521281 step2:0.0002442767838521281 actualStep:0.0002442767838521281 newV:-2.3074469777845596
622, success:False adjE: 2, zeroScore:8687.889084132006, average score:-0.014206255664203304 oV:-5.927446217604618 average grad:-0.008350772811923276, step1:-0.0005189124882208916 step2:-0.0005189124882208916 actualStep:-0.0005189124882208916 newV:-5.927446217604618
623, success:False adjE: 1, zeroScore:8687.889084132006, average score:-0.00013664859712556968 oV:0.3940828910387424 average grad:-0.0024108044923325522, step1:-0.00012671349860770602 step2:-0.00012671349860770602 actualStep:-0.00012671349860770602 newV:0.3940828910387424
624, success:False adjE: 1, zeroScore:8687.889084132006, average score:0.008067798815796196 oV:2.861474790170589 average grad:-0.0025706966940773532, step1:-0.00011015565940726268 step2:-0.00011015565940726268 actualStep:-0.00011015565940726268 newV:2.861474790170589
626, success:False adjE: 1, zeroScore:8687.889084132006, average score:-0.00041940783608886606 oV:-4.261781384791028 average grad:0.009596191416919217, step1:0.00022199263996180733 step2:0.00022199263996180733 actualStep:0.00022199263996180733 newV:-4.261781384791028
627, success:False adjE: 2, zeroScore:8687.889084132006, average score:-0.06468114246052832 oV:1.928851176152462 average grad:-0.2142971065798965, step1:-0.002823526820759563 step2:-0.002823526820759563 actualStep:-0.002823526820759563 newV:1.928851176152462
629, success:False adjE: 2, zeroScore:8687.889084132006, average score:-10.916105334794034 oV:-0.4583217645567947 average grad:-5.2621893636588455, step1:-0.03585326552377518 step2:-0.03585326552377518 actualStep:-0.03585326552377518 newV:-0.4583217645567947
630, success:False adjE: 2, zeroScore:8687.889084132006, average score:-1.7932658892280255 oV:6.335771031905806 average grad:-0.8644570933250245, step1:-0.014518462776167704 step2:-0.014518462776167704 actualStep:-0.014518462776167704 newV:6.335771031905806
631, success:False adjE: 2, zeroScore:8687.889084132006, average score:-0.1846806650787478 oV:-5.733374414011922 average grad:-0.1646520187833295, step1:-0.004401877795218158 step2:-0.004401877795218158 actualStep:-0.004401877795218158 newV:-5.733374414011922
632, success:False adjE: 2, zeroScore:8687.889084132006, average score:-0.0024745478446373723 oV:-6.463725926697814 average grad:0.014729990061573753, step1:0.0005392228937593937 step2:0.0005392228937593937 actualStep:0.0005392228937593937 newV:-6.463725926697814
634, success:False adjE: 1, zeroScore:8687.889084132006, average score:-7.11384833966174e-05 oV:-8.095378534698757 average grad:0.001631055798641275, step1:9.142660469526732e-05 step2:9.142660469526732e-05 actualStep:9.142660469526732e-05 newV:-8.095378534698757
635, success:False adjE: 1, zeroScore:8687.889084132006, average score:-112.72407027298777 oV:-1.9707892767462267 average grad:1.7747438305919505, step1:0.11638557030085189 step2:0.11638557030085189 actualStep:0.11638557030085189 newV:-1.9707892767462267
636, success:False adjE: 2, zeroScore:8687.889084132006, average score:-0.04076665103149191 oV:-5.651049966049216 average grad:-0.020954109381632335, step1:-0.0015703020619674604 step2:-0.0015703020619674604 actualStep:-0.0015703020619674604 newV:-5.651049966049216
638, success:False adjE: 1, zeroScore:8687.889084132006, average score:-0.8564304429072251 oV:-1.90862347120629 average grad:0.1077849116540861, step1:0.010032371161749723 step2:0.010032371161749723 actualStep:0.010032371161749723 newV:-1.90862347120629
639, success:False adjE: 2, zeroScore:8687.889084132006, average score:-0.0012930848996981863 oV:-5.276145941576419 average grad:0.0038286772501316215, step1:0.00038979284570496415 step2:0.00038979284570496415 actualStep:0.00038979284570496415 newV:-5.276145941576419
640, success:False adjE: 1, zeroScore:8687.889084132006, average score:-2.2171282780093073 oV:4.703375179971188 average grad:-0.14638425453300194, step1:-0.01614403673263443 step2:-0.01614403673263443 actualStep:-0.01614403673263443 newV:4.703375179971188
643, success:False adjE: 1, zeroScore:8687.889084132006, average score:-2.103040340545777e-05 oV:0.3940828910387424 average grad:-0.0003710260629958088, step1:-4.9710037420244505e-05 step2:-4.9710037420244505e-05 actualStep:-4.9710037420244505e-05 newV:0.3940828910387424
644, success:False adjE: 1, zeroScore:8687.889084132006, average score:-1.072113888019958e-05 oV:6.55276733721774 average grad:0.0002513054015490142, step1:3.5492839799670666e-05 step2:3.5492839799670666e-05 actualStep:3.5492839799670666e-05 newV:6.55276733721774
645, success:False adjE: 2, zeroScore:8687.889084132006, average score:-962.8483407925896 oV:6.487784815529798 average grad:2.4869082255210104, step1:0.36839781346394546 step2:0.36839781346394546 actualStep:0.36839781346394546 newV:6.487784815529798
646, success:False adjE: 1, zeroScore:8687.889084132006, average score:-0.3101333520986061 oV:-1.90862347120629 average grad:0.039031419578514116, step1:0.006036817065885199 step2:0.006036817065885199 actualStep:0.006036817065885199 newV:-1.90862347120629
647, success:False adjE: 2, zeroScore:8687.889084132006, average score:0.0027114762622375923 oV:-7.4396196848650185 average grad:-0.0014385939586287755, step1:-0.00023133987405519953 step2:-0.00023133987405519953 actualStep:-0.00023133987405519953 newV:-7.4396196848650185
648, success:False adjE: 1, zeroScore:8687.889084132006, average score:-4.8316778774477416e-06 oV:6.625445138203725 average grad:0.00014306048406457586, step1:2.382699501549961e-05 step2:2.382699501549961e-05 actualStep:2.382699501549961e-05 newV:6.625445138203725
649, success:False adjE: 2, zeroScore:8687.889084132006, average score:-0.0171873424756875 oV:4.792447932846935 average grad:-0.008268098296499623, step1:-0.0014211024905765727 step2:-0.0014211024905765727 actualStep:-0.0014211024905765727 newV:4.792447932846935
650, success:False adjE: 1, zeroScore:8687.889084132006, average score:-0.23740632682143156 oV:-1.90862347120629 average grad:0.029878456767239586, step1:0.005281736847551169 step2:0.005281736847551169 actualStep:0.005281736847551169 newV:-1.90862347120629
651, success:False adjE: 1, zeroScore:8687.889084132006, average score:-6.8054836266003465e-06 oV:-8.095378534698757 average grad:0.0001560354255771094, step1:2.8278071257417175e-05 step2:2.8278071257417175e-05 actualStep:2.8278071257417175e-05 newV:-8.095378534698757
652, success:False adjE: 1, zeroScore:8687.889084132006, average score:-4.279518366722783e-06 oV:-4.595559479466498 average grad:-0.0001210615969493567, step1:-2.2424240103652903e-05 step2:-2.2424240103652903e-05 actualStep:-2.2424240103652903e-05 newV:-4.595559479466498
653, success:False adjE: 2, zeroScore:8687.889084132006, average score:-9.306113625476287e-05 oV:5.972511024619461 average grad:0.0005539555902072113, step1:0.00010456936407400839 step2:0.00010456936407400839 actualStep:0.00010456936407400839 newV:5.972511024619461
654, success:False adjE: 1, zeroScore:8687.889084132006, average score:-0.201590434016279 oV:-1.90862347120629 average grad:0.025370895325716052, step1:0.004867029931361822 step2:0.004867029931361822 actualStep:0.004867029931361822 newV:-1.90862347120629
655, success:False adjE: 1, zeroScore:8687.889084132006, average score:-3.868311952463325e-06 oV:-1.5561597290669156 average grad:-0.00010965661816168352, step1:-2.1319697214077166e-05 step2:-2.1319697214077166e-05 actualStep:-2.1319697214077166e-05 newV:-1.5561597290669156
656, success:False adjE: 2, zeroScore:8687.889084132006, average score:-0.02283312538302118 oV:-5.733374414011922 average grad:-0.003046995403059194, step1:-0.0005988064310584631 step2:-0.0005988064310584631 actualStep:-0.0005988064310584631 newV:-5.733374414011922
657, success:False adjE: 1, zeroScore:8687.889084132006, average score:-3.7402559612681463e-06 oV:-4.595559479466498 average grad:-0.00010580661674112572, step1:-2.0963845456986585e-05 step2:-2.0963845456986585e-05 actualStep:-2.0963845456986585e-05 newV:-4.595559479466498
660, success:False adjE: 2, zeroScore:8687.889084132006, average score:-483.8812637358714 oV:1.3902820855592526 average grad:1.2498004555628046, step1:0.24993805965694274 step2:0.24993805965694274 actualStep:0.24993805965694274 newV:1.3902820855592526
661, success:False adjE: 2, zeroScore:8687.889084132006, average score:-0.012691830210082689 oV:1.8802077858367934 average grad:-0.006118190682157095, step1:-0.0012211892325452497 step2:-0.0012211892325452497 actualStep:-0.0012211892325452497 newV:1.8802077858367934
662, success:False adjE: 1, zeroScore:8687.889084132006, average score:-9.520241079391534e-06 oV:4.744627001674953 average grad:-0.00016830871920288834, step1:-3.344600581453017e-05 step2:-3.344600581453017e-05 actualStep:-3.344600581453017e-05 newV:4.744627001674953
664, success:False adjE: 2, zeroScore:8687.889084132006, average score:-8.679082444432162e-05 oV:2.870397309438362 average grad:0.0005166309408672168, step1:0.00010098507634534844 step2:0.00010098507634534844 actualStep:0.00010098507634534844 newV:2.870397309438362
666, success:False adjE: 2, zeroScore:8687.889084132006, average score:-0.012160582408751786 oV:1.281682836519376 average grad:-0.0008907710862580132, step1:-0.00016948322680751364 step2:-0.00016948322680751364 actualStep:-0.00016948322680751364 newV:1.281682836519376
667, success:False adjE: 1, zeroScore:8687.889084132006, average score:-0.37472306050752674 oV:2.7008785612581407 average grad:-0.0354954108348291, step1:-0.006635777245965254 step2:-0.006635777245965254 actualStep:-0.006635777245965254 newV:2.7008785612581407
668, success:False adjE: 2, zeroScore:8687.889084132006, average score:-0.015072108069859702 oV:-0.4583217645567947 average grad:-0.007265621239003724, step1:-0.00133078514032942 step2:-0.00133078514032942 actualStep:-0.00133078514032942 newV:-0.4583217645567947
672, success:False adjE: 1, zeroScore:8687.889084132006, average score:0.003164284041179901 oV:-5.015844640191638 average grad:-0.0001391096208198661, step1:-2.2751830717291085e-05 step2:-2.2751830717291085e-05 actualStep:-2.2751830717291085e-05 newV:-5.015844640191638
674, success:False adjE: 2, zeroScore:8687.889084132006, average score:-0.02210480937331057 oV:4.574915212992732 average grad:-0.010655786949476331, step1:-0.0016116273765207744 step2:-0.0016116273765207744 actualStep:-0.0016116273765207744 newV:4.574915212992732
675, success:False adjE: 2, zeroScore:8687.889084132006, average score:-0.024312169643828135 oV:-6.859346912231445 average grad:-0.011695549133507788, step1:-0.0016901809553060128 step2:-0.0016901809553060128 actualStep:-0.0016901809553060128 newV:-6.859346912231445
676, success:False adjE: 2, zeroScore:8687.889084132006, average score:-0.00017559040208485013 oV:-6.463725926697814 average grad:0.0010452191833509872, step1:0.0001436384406598634 step2:0.0001436384406598634 actualStep:0.0001436384406598634 newV:-6.463725926697814
677, success:False adjE: 1, zeroScore:8687.889084132006, average score:-4.579512868750172e-05 oV:2.096531018913275 average grad:0.0005643125518337566, step1:7.33550354517838e-05 step2:7.33550354517838e-05 actualStep:7.33550354517838e-05 newV:2.096531018913275
678, success:False adjE: 2, zeroScore:8687.889084132006, average score:-0.01250742208162651 oV:1.281682836519376 average grad:-0.002158277963663154, step1:-0.00026380853691157854 step2:-0.00026380853691157854 actualStep:-0.00026380853691157854 newV:1.281682836519376
679, success:False adjE: 2, zeroScore:8687.889084132006, average score:-0.000254419455040696 oV:-6.463725926697814 average grad:0.001514456894067114, step1:0.0001729001848214883 step2:0.0001729001848214883 actualStep:0.0001729001848214883 newV:-6.463725926697814
680, success:False adjE: 1, zeroScore:8687.889084132006, average score:-0.012705244578935071 oV:-1.3592594943188239 average grad:-0.0028797861476032396, step1:-0.00030472899808503155 step2:-0.00030472899808503155 actualStep:-0.00030472899808503155 newV:-1.3592594943188239
682, success:False adjE: 1, zeroScore:8687.889084132006, average score:-9.914666876349269e-05 oV:2.096531018913275 average grad:0.001221739325944012, step1:0.0001079342691626961 step2:0.0001079342691626961 actualStep:0.0001079342691626961 newV:2.096531018913275
683, success:False adjE: 1, zeroScore:8687.889084132006, average score:-0.00012315711009319719 oV:2.096531018913275 average grad:0.001517609079083974, step1:0.00012029568169925951 step2:0.00012029568169925951 actualStep:0.00012029568169925951 newV:2.096531018913275
686, success:False adjE: 2, zeroScore:8687.889084132006, average score:-0.0013727541178013929 oV:1.928851176152462 average grad:-0.014338525487392081, step1:-0.000730353824134534 step2:-0.000730353824134534 actualStep:-0.000730353824134534 newV:1.928851176152462
687, success:False adjE: 2, zeroScore:8687.889084132006, average score:-0.2978074904591595 oV:1.8802077858367934 average grad:-0.1435603047508535, step1:-0.005915630660799048 step2:-0.005915630660799048 actualStep:-0.005915630660799048 newV:1.8802077858367934
688, success:False adjE: 2, zeroScore:8687.889084132006, average score:-0.008799150265935621 oV:-3.6280622666060824 average grad:-0.0377946819427241, step1:-0.001185759731331328 step2:-0.001185759731331328 actualStep:-0.001185759731331328 newV:-3.6280622666060824
689, success:False adjE: 1, zeroScore:8687.889084132006, average score:-0.0002909640889230773 oV:6.625445138203725 average grad:0.008615115589028832, step1:0.0001849013132367984 step2:0.0001849013132367984 actualStep:0.0001849013132367984 newV:6.625445138203725
691, success:False adjE: 1, zeroScore:8687.889084132006, average score:9568.932854932069 oV:-1.9707892767462267 average grad:-150.6546428683893, step1:-0.22655802650837967 step2:-0.22655802650837967 actualStep:-0.22655802650837967 newV:-1.9707892767462267
692, success:False adjE: 2, zeroScore:8687.889084132006, average score:-0.1601054450450666 oV:1.928851176152462 average grad:-0.5156933213537288, step1:-0.004380096374910039 step2:-0.004380096374910039 actualStep:-0.004380096374910039 newV:1.928851176152462
693, success:False adjE: 1, zeroScore:8687.889084132006, average score:-0.009720832527814563 oV:-0.7105114016279437 average grad:0.05786421417381268, step1:0.0010687409269996293 step2:0.0010687409269996293 actualStep:0.0010687409269996293 newV:-0.7105114016279437
695, success:False adjE: 2, zeroScore:8687.889084132006, average score:-0.004782826082601055 oV:3.724452924950702 average grad:-0.032245342260553755, step1:-0.001233671181513789 step2:-0.001233671181513789 actualStep:-0.001233671181513789 newV:3.724452924950702
697, success:False adjE: 1, zeroScore:8687.889084132006, average score:0.0031317264015941018 oV:-5.015844640191638 average grad:-0.001118769055650226, step1:-6.451461509995899e-05 step2:-6.451461509995899e-05 actualStep:-6.451461509995899e-05 newV:-5.015844640191638
698, success:False adjE: 2, zeroScore:8687.889084132006, average score:-303993.3254707392 oV:4.3477090713484134 average grad:785.1740191966996, step1:52.736190891537824 step2:52.736190891537824 actualStep:52.736190891537824 newV:4.3477090713484134
700, success:False adjE: 2, zeroScore:8687.889084132006, average score:-5246.995414410841 oV:-5.500922160537647 average grad:13.552285965030327, step1:1.1605707964563814 step2:1.1605707964563814 actualStep:1.1605707964563814 newV:-5.500922160537647
702, success:False adjE: 2, zeroScore:8687.889084132006, average score:-0.00031104750644976126 oV:-6.463725926697814 average grad:0.0018515409546887203, step1:0.00019117612876730123 step2:0.00019117612876730123 actualStep:0.00019117612876730123 newV:-6.463725926697814
706, success:False adjE: 2, zeroScore:8687.889084132006, average score:-0.02765290078465125 oV:1.8802077858367934 average grad:-0.01333028547336664, step1:-0.001802568751870722 step2:-0.001802568751870722 actualStep:-0.001802568751870722 newV:1.8802077858367934
707, success:False adjE: 2, zeroScore:8687.889084132006, average score:-0.02559174096468279 oV:-5.733374414011922 average grad:-0.005801760167240433, step1:-0.000826283424261704 step2:-0.000826283424261704 actualStep:-0.000826283424261704 newV:-5.733374414011922
708, success:False adjE: 2, zeroScore:8687.889084132006, average score:-0.0006016088088545887 oV:1.303692863464807 average grad:0.0017812952268689102, step1:0.00026587494123088494 step2:0.00026587494123088494 actualStep:0.00026587494123088494 newV:1.303692863464807
709, success:False adjE: 2, zeroScore:8687.889084132006, average score:-0.02464123017011029 oV:-6.956208269978713 average grad:-0.0048526137934591, step1:-0.0007556789185065842 step2:-0.0007556789185065842 actualStep:-0.0007556789185065842 newV:-6.956208269978713
710, success:False adjE: 2, zeroScore:8687.889084132006, average score:-781.0503837023681 oV:1.5526011297314557 average grad:-2.017348466507117, step1:-0.3264145534786139 step2:-0.3264145534786139 actualStep:-0.3264145534786139 newV:1.5526011297314557
712, success:False adjE: 1, zeroScore:8687.889084132006, average score:-4.900843808971582e-06 oV:-1.5561597290669156 average grad:-0.0001389262202151631, step1:-2.3996931870106947e-05 step2:-2.3996931870106947e-05 actualStep:-2.3996931870106947e-05 newV:-1.5561597290669156
715, success:False adjE: 2, zeroScore:8687.889084132006, average score:-0.014638061608887623 oV:-0.4583217645567947 average grad:-0.0070563859310225725, step1:-0.0013114831333793633 step2:-0.0013114831333793633 actualStep:-0.0013114831333793633 newV:-0.4583217645567947
716, success:False adjE: 1, zeroScore:8687.889084132006, average score:-0.023069810510672806 oV:-2.236511485209286 average grad:-0.003283369428529396, step1:-0.0006215988625080188 step2:-0.0006215988625080188 actualStep:-0.0006215988625080188 newV:-2.236511485209286
718, success:False adjE: 2, zeroScore:8687.889084132006, average score:-512.6958424077698 oV:1.3902820855592526 average grad:1.3242246506083635, step1:0.2579719493693194 step2:0.2579719493693194 actualStep:0.2579719493693194 newV:1.3902820855592526
721, success:False adjE: 2, zeroScore:8687.889084132006, average score:-0.00033713479079762926 oV:-1.1182806195115393 average grad:0.000998217753700829, step1:0.00019903162469726875 step2:0.00019903162469726875 actualStep:0.00019903162469726875 newV:-1.1182806195115393
723, success:False adjE: 2, zeroScore:8687.889084132006, average score:-8.294144977409139e-05 oV:2.3792139959935867 average grad:0.0004937171585007357, step1:9.87202171979021e-05 step2:9.87202171979021e-05 actualStep:9.87202171979021e-05 newV:2.3792139959935867
726, success:False adjE: 1, zeroScore:8687.889084132006, average score:-0.19104246674417702 oV:-1.90862347120629 average grad:0.0240433949665461, step1:0.004737983640518721 step2:0.004737983640518721 actualStep:0.004737983640518721 newV:-1.90862347120629
728, success:False adjE: 2, zeroScore:8687.889084132006, average score:-525.436939239894 oV:1.5526011297314557 average grad:-1.3571331961926176, step1:-0.26147077103941296 step2:-0.26147077103941296 actualStep:-0.26147077103941296 newV:1.5526011297314557
729, success:False adjE: 1, zeroScore:8687.889084132006, average score:-13.20166264459319 oV:8.417380123611293 average grad:-0.20784885850292642, step1:-0.03943741656321458 step2:-0.03943741656321458 actualStep:-0.03943741656321458 newV:8.417380123611293
730, success:False adjE: 2, zeroScore:8687.889084132006, average score:0.0028277512927583626 oV:3.4108691497437817 average grad:-0.0010713594349557691, step1:-0.00019964073570215299 step2:-0.00019964073570215299 actualStep:-0.00019964073570215299 newV:3.4108691497437817
732, success:False adjE: 2, zeroScore:8687.889084132006, average score:-0.023494465825319406 oV:-5.651049966049216 average grad:-0.0037074523645725943, step1:-0.0006605227860657651 step2:-0.0006605227860657651 actualStep:-0.0006605227860657651 newV:-5.651049966049216
733, success:False adjE: 2, zeroScore:8687.889084132006, average score:-0.012210170803142295 oV:1.281682836519376 average grad:-0.00107251483066384, step1:-0.00018596998800685194 step2:-0.00018596998800685194 actualStep:-0.00018596998800685194 newV:1.281682836519376
734, success:False adjE: 1, zeroScore:8687.889084132006, average score:-1.328864739587321e-05 oV:4.744627001674953 average grad:-0.0002349305237659601, step1:-3.951488087390088e-05 step2:-3.951488087390088e-05 actualStep:-3.951488087390088e-05 newV:4.744627001674953
738, success:False adjE: 2, zeroScore:8687.889084132006, average score:-0.02470980144660384 oV:-6.859346912231445 average grad:-0.011886832854858845, step1:-0.0017039466390399657 step2:-0.0017039466390399657 actualStep:-0.0017039466390399657 newV:-6.859346912231445
740, success:False adjE: 1, zeroScore:8687.889084132006, average score:-0.026895655801090584 oV:-2.236511485209286 average grad:-0.007103775719865387, step1:-0.0009143101133097893 step2:-0.0009143101133097893 actualStep:-0.0009143101133097893 newV:-2.236511485209286
741, success:False adjE: 2, zeroScore:8687.889084132006, average score:-1616.7177361869562 oV:6.487784815529798 average grad:4.17576524373603, step1:0.5048325798050509 step2:0.5048325798050509 actualStep:0.5048325798050509 newV:6.487784815529798
742, success:False adjE: 2, zeroScore:8687.889084132006, average score:-0.00026070479165368754 oV:2.3792139959935867 average grad:0.0015518709798400347, step1:0.00017502287176524356 step2:0.00017502287176524356 actualStep:0.00017502287176524356 newV:2.3792139959935867
744, success:False adjE: 1, zeroScore:8687.889084132006, average score:-0.012880469502373018 oV:-1.3592594943188239 average grad:-0.0035186575576471313, step1:-0.00033683821577561596 step2:-0.00033683821577561596 actualStep:-0.00033683821577561596 newV:-1.3592594943188239
745, success:False adjE: 2, zeroScore:8687.889084132006, average score:0.0016048209788751544 oV:3.4108691497437817 average grad:-0.004933909888524379, step1:-0.0004284268134315332 step2:-0.0004284268134315332 actualStep:-0.0004284268134315332 newV:3.4108691497437817
747, success:False adjE: 2, zeroScore:8687.889084132006, average score:-0.0007085236126517236 oV:2.3792139959935867 average grad:0.004217556672044894, step1:0.0002885343228863535 step2:0.0002885343228863535 actualStep:0.0002885343228863535 newV:2.3792139959935867
748, success:False adjE: 2, zeroScore:8687.889084132006, average score:0.0027111474713176578 oV:3.724452924950702 average grad:-0.013589234465447575, step1:-0.0008008722966191869 step2:-0.0008008722966191869 actualStep:-0.0008008722966191869 newV:3.724452924950702
749, success:False adjE: 2, zeroScore:8687.889084132006, average score:-0.2079767106523338 oV:6.335771031905806 average grad:-0.10025671253694608, step1:-0.004943524462280762 step2:-0.004943524462280762 actualStep:-0.004943524462280762 newV:6.335771031905806
750, success:False adjE: 1, zeroScore:8687.889084132006, average score:0.0030917686455173197 oV:-5.015844640191638 average grad:-0.002377174103819731, step1:-9.404043685248515e-05 step2:-9.404043685248515e-05 actualStep:-9.404043685248515e-05 newV:-5.015844640191638
752, success:False adjE: 1, zeroScore:8687.889084132006, average score:0.002866211367267594 oV:-5.015844640191638 average grad:-0.009498930890285232, step1:-0.00018798319173751816 step2:-0.00018798319173751816 actualStep:-0.00018798319173751816 newV:-5.015844640191638
753, success:False adjE: 1, zeroScore:8687.889084132006, average score:-296.4015688273884 oV:4.703375179971188 average grad:-19.56969433187874, step1:-0.19214348885754576 step2:-0.19214348885754576 actualStep:-0.19214348885754576 newV:4.703375179971188
754, success:False adjE: 2, zeroScore:8687.889084132006, average score:181121.95737183816 oV:-0.4583217645567947 average grad:87311.17997347181, step1:15.509203741734503 step2:15.509203741734503 actualStep:15.509203741734503 newV:-0.4583217645567947
756, success:False adjE: 2, zeroScore:8687.889084132006, average score:23580.252956151282 oV:1.3902820855592526 average grad:-60.904633213823494, step1:-1.2268275701378661 step2:-1.2268275701378661 actualStep:-1.2268275701378661 newV:1.3902820855592526
757, success:False adjE: 1, zeroScore:8687.889084132006, average score:-30.003182134267387 oV:4.703375179971188 average grad:-1.9809379068881157, step1:-0.059553434419708125 step2:-0.059553434419708125 actualStep:-0.059553434419708125 newV:4.703375179971188
759, success:False adjE: 2, zeroScore:8687.889084132006, average score:-0.00161050047260806 oV:-3.6280622666060824 average grad:-0.015089443479694134, step1:-0.0007492343500154827 step2:-0.0007492343500154827 actualStep:-0.0007492343500154827 newV:-3.6280622666060824
760, success:False adjE: 2, zeroScore:8687.889084132006, average score:11723.279331044003 oV:1.2464683840436581 average grad:30.279659384882226, step1:1.7947879231403692 step2:1.7947879231403692 actualStep:1.7947879231403692 newV:1.2464683840436581
761, success:False adjE: 2, zeroScore:8687.889084132006, average score:-0.10743758680068538 oV:-6.2770404534435364 average grad:-0.05168364624063907, step1:-0.0035530644368250573 step2:-0.0035530644368250573 actualStep:-0.0035530644368250573 newV:-6.2770404534435364
762, success:False adjE: 1, zeroScore:8687.889084132006, average score:-3.510779849625704e-05 oV:6.55276733721774 average grad:0.0008229330388410302, step1:6.422765819757029e-05 step2:6.422765819757029e-05 actualStep:6.422765819757029e-05 newV:6.55276733721774
763, success:False adjE: 1, zeroScore:8687.889084132006, average score:-1.7645430495455416e-05 oV:6.625445138203725 average grad:0.0005224611184509639, step1:4.553406438687763e-05 step2:4.553406438687763e-05 actualStep:4.553406438687763e-05 newV:6.625445138203725
766, success:False adjE: 1, zeroScore:8687.889084132006, average score:-0.5802640865982056 oV:-1.90862347120629 average grad:0.0730283630480506, step1:0.00825768621403662 step2:0.00825768621403662 actualStep:0.00825768621403662 newV:-1.90862347120629
767, success:False adjE: 2, zeroScore:8687.889084132006, average score:-0.0002258266691378593 oV:4.063658905387527 average grad:0.001344255516538902, step1:0.00016289505914782835 step2:0.00016289505914782835 actualStep:0.00016289505914782835 newV:4.063658905387527
768, success:False adjE: 1, zeroScore:8687.889084132006, average score:0.003160941461803596 oV:-5.015844640191638 average grad:-0.00022366194794765093, step1:-2.8847771903105013e-05 step2:-2.8847771903105013e-05 actualStep:-2.8847771903105013e-05 newV:-5.015844640191638
770, success:False adjE: 1, zeroScore:8687.889084132006, average score:-23.095696816032348 oV:8.417380123611293 average grad:-0.3636219428397827, step1:-0.05221426326664541 step2:-0.05221426326664541 actualStep:-0.05221426326664541 newV:8.417380123611293
771, success:False adjE: 2, zeroScore:8687.889084132006, average score:-0.0005927287423391029 oV:-1.1182806195115393 average grad:0.0017550023604201808, step1:0.000263905418293727 step2:0.000263905418293727 actualStep:0.000263905418293727 newV:-1.1182806195115393
772, success:False adjE: 2, zeroScore:8687.889084132006, average score:-841.0586488576579 oV:1.2464683840436581 average grad:-2.1723417732321093, step1:-0.3405704837301205 step2:-0.3405704837301205 actualStep:-0.3405704837301205 newV:1.2464683840436581
773, success:False adjE: 2, zeroScore:8687.889084132006, average score:-0.024228853034479265 oV:-6.956208269978713 average grad:-0.004440820177059601, step1:-0.0007229049607099044 step2:-0.0007229049607099044 actualStep:-0.0007229049607099044 newV:-6.956208269978713
774, success:False adjE: 2, zeroScore:8687.889084132006, average score:-0.01790668507379456 oV:-6.2770404534435364 average grad:-0.00861414337546377, step1:-0.0014505365093612531 step2:-0.0014505365093612531 actualStep:-0.0014505365093612531 newV:-6.2770404534435364
775, success:False adjE: 2, zeroScore:8687.889084132006, average score:-0.016783416868325407 oV:4.574915212992732 average grad:-0.008090570311674336, step1:-0.0014043042445044532 step2:-0.0014043042445044532 actualStep:-0.0014043042445044532 newV:4.574915212992732
777, success:False adjE: 1, zeroScore:8687.889084132006, average score:-1.1318924810053513e-05 oV:0.3940828910387424 average grad:-0.0001996926082988478, step1:-3.646891775193582e-05 step2:-3.646891775193582e-05 actualStep:-3.646891775193582e-05 newV:0.3940828910387424
778, success:False adjE: 1, zeroScore:8687.889084132006, average score:0.0031658281182706943 oV:-5.015844640191638 average grad:-0.00010702418766594946, step1:-1.9957026070836532e-05 step2:-1.9957026070836532e-05 actualStep:-1.9957026070836532e-05 newV:-5.015844640191638
779, success:False adjE: 2, zeroScore:8687.889084132006, average score:0.002840176639838432 oV:3.4108691497437817 average grad:-0.0010321169048778482, step1:-0.0001959503464038277 step2:-0.0001959503464038277 actualStep:-0.0001959503464038277 newV:3.4108691497437817
780, success:False adjE: 2, zeroScore:8687.889084132006, average score:-0.013608635197430422 oV:1.8802077858367934 average grad:-0.006560143311229301, step1:-0.001264527171345044 step2:-0.001264527171345044 actualStep:-0.001264527171345044 newV:1.8802077858367934
782, success:False adjE: 2, zeroScore:8687.889084132006, average score:-499.5062466935112 oV:1.3902820855592526 average grad:1.2901576925177343, step1:0.25431596144650254 step2:0.25431596144650254 actualStep:0.25431596144650254 newV:1.3902820855592526
784, success:False adjE: 2, zeroScore:8687.889084132006, average score:-0.012703060714225925 oV:-1.2227449862033144 average grad:-0.006123604428453833, step1:-0.001221729405612162 step2:-0.001221729405612162 actualStep:-0.001221729405612162 newV:-1.2227449862033144
785, success:False adjE: 2, zeroScore:8687.889084132006, average score:-0.000335204094720191 oV:-2.358670385168363 average grad:0.0009925011821556584, step1:0.00019846090141211275 step2:0.00019846090141211275 actualStep:0.00019846090141211275 newV:-2.358670385168363
786, success:False adjE: 2, zeroScore:8687.889084132006, average score:-8.29775704416132e-05 oV:2.3792139959935867 average grad:0.0004939321703741525, step1:9.874171099079988e-05 step2:9.874171099079988e-05 actualStep:9.874171099079988e-05 newV:2.3792139959935867
787, success:False adjE: 2, zeroScore:8687.889084132006, average score:0.007693010179274817 oV:3.2423667908386093 average grad:-0.0011875895335665316, step1:-0.00023675651064764957 step2:-0.00023675651064764957 actualStep:-0.00023675651064764957 newV:3.2423667908386093
